Quote,Start Location,End Location,Is Quote
"""We shouldn't enjoy ourselves half so much as we do now. But it does
seem so nice to have little suppers and bouquets, and go to parties, and
drive home, and read and rest, and not work. It's like other people,
you know, and I always envy girls who do such things; I'm so fond of
luxury,""",79825,80113,True
"""Well, we can't have it, so don't let us grumble, but shoulder our
bundles and trudge along as cheerfully as Marmee does. I'm sure Aunt
March is a regular Old Man of the Sea to me, but I suppose when I've
learned to carry her without complaining, she will tumble off, or get so
light that I sha'n't mind her.""",80190,80499,True
"""Where's the use of looking nice, when no one sees me but those cross
midgets, and no one cares whether I'm pretty or not?""",80809,80932,True
"""I shall have to toil and moil all my
days, with only little bits of fun now and then, and get old and ugly
and sour, because I'm poor, and can't enjoy my life as other girls do.
It's a shame!""",80980,81173,True
"""There never _was_ such a cross family!""",81712,81752,True
"""You're the crossest person in it!""",81867,81902,True
"""Beth, if you don't keep these horrid cats down cellar I'll have them
drowned,""",82004,82083,True
"""Girls, girls, do be quiet one minute! I _must_ get this off by the
early mail, and you drive me distracted with your worry,""",82340,82465,True
"""muffs,""",82726,82734,True
"""Cuddle your cats, and get over your headache, Bethy. Good-by, Marmee;
we are a set of rascals this morning, but we'll come home regular
angels. Now then, Meg!""",83011,83171,True
"""If Marmee shook her fist instead of kissing her hand to us, it would
serve us right, for more ungrateful wretches than we are were never
seen,""",83592,83736,True
"""Don't use such dreadful expressions,""",83816,83854,True
"""I like good strong words, that mean something,""",83958,84006,True
"""Call yourself any names you like; but _I_ am neither a rascal nor a
wretch, and I don't choose to be called so.""",84108,84221,True
"""You're a blighted being, and decidedly cross to-day because you can't
sit in the lap of luxury all the time. Poor dear, just wait till I make
my fortune, and you shall revel in carriages and ice-cream and
high-heeled slippers and posies and red-headed boys to dance with.""",84223,84496,True
"""How ridiculous you are, Jo!""",84498,84527,True
"""Lucky for you I am; for if I put on crushed airs, and tried to be
dismal, as you do, we should be in a nice state. Thank goodness, I can
always find something funny to keep me up. Don't croak any more, but
come home jolly, there's a dear.""",84599,84839,True
"""fond of luxury,""",85618,85635,True
"""We can't give up our girls for a dozen fortunes. Rich or poor, we will
keep together and be happy in one another.""",86927,87042,True
"""Josy-phine!
Josy-phine!""",88739,88764,True
"""Josy-phine!""",89525,89538,True
"""I
hope you'll have a good night, my poor dear.""",91555,91603,True
"""wept a little weep,""",91714,91735,True
"""I know I'll get my music some time, if I'm
good.""",92274,92324,True
"""My nose.""",92708,92718,True
"""Petrea's""",92886,92896,True
"""Little Raphael,""",93171,93188,True
"""When papa was rich we did
so-and-so,""",94106,94144,True
"""perfectly elegant""",94205,94224,True
"""My only comfort,""",94823,94841,True
"""is, that
mother don't take tucks in my dresses whenever I'm naughty, as Maria
Parks' mother does. My dear, it's really dreadful; for sometimes she is
so bad, her frock is up to her knees, and she can't come to school. When
I think of this _deggerredation_, I feel that I can bear even my flat
nose and purple gown, with yellow sky-rockets on it.""",94883,95230,True
"""playing mother""",95639,95655,True
"""Has anybody got anything to tell? It's been such a dismal day I'm
really dying for some amusement,""",95773,95873,True
"""I had a queer time with aunt to-day, and, as I got the best of it, I'll
tell you about it,""",95927,96019,True
"""I was
reading that everlasting Belsham, and droning away as I always do, for
aunt soon drops off, and then I take out some nice book, and read like
fury till she wakes up. I actually made myself sleepy; and, before she
began to nod, I gave such a gape that she asked me what I meant by
opening my mouth wide enough to take the whole book in at once.

            [Illustration: Reading that everlasting Belsham]

""",96064,96479,True
"""Then she gave me a long lecture on my sins, and told me to sit and
think them over while she just 'lost' herself for a moment. She never
finds herself very soon; so the minute her cap began to bob, like a
top-heavy dahlia, I whipped the 'Vicar of Wakefield' out of my pocket,
and read away, with one eye on him, and one on aunt. I'd just got to
where they all tumbled into the water, when I forgot, and laughed out
loud. Aunt woke up; and, being more good-natured after her nap, told me
to read a bit, and show what frivolous work I preferred to the worthy
and instructive Belsham. I did my very best, and she liked it, though
she only said,--

""",96551,97198,True
"""Back I went, and made the Primroses as interesting as ever I could.
Once I was wicked enough to stop in a thrilling place, and say meekly,
'I'm afraid it tires you, ma'am; sha'n't I stop now?'

""",97270,97466,True
"""'Finish the chapter, and don't be impertinent, miss.'""",97601,97656,True
"""Did she own she liked it?""",97658,97685,True
"""Oh, bless you, no! but she let old Belsham rest; and, when I ran back
after my gloves this afternoon, there she was, so hard at the Vicar that
she didn't hear me laugh as I danced a jig in the hall, because of the
good time coming. What a pleasant life she might have, if she only
chose. I don't envy her much, in spite of her money, for after all rich
people have about as many worries as poor ones, I think,""",97698,98109,True
"""That reminds me,""",98121,98139,True
"""that I've got something to tell. It isn't
funny, like Jo's story, but I thought about it a good deal as I came
home. At the Kings to-day I found everybody in a flurry, and one of the
children said that her oldest brother had done something dreadful, and
papa had sent him away. I heard Mrs. King crying and Mr. King talking
very loud, and Grace and Ellen turned away their faces when they passed
me, so I shouldn't see how red their eyes were. I didn't ask any
questions, of course; but I felt so sorry for them, and was rather glad
I hadn't any wild brothers to do wicked things and disgrace the family.""",98150,98756,True
"""I think being disgraced in school is a great deal try_inger_ than
anything bad boys can do,""",98758,98851,True
"""Susie Perkins came to school
to-day with a lovely red carnelian ring; I wanted it dreadfully, and
wished I was her with all my might. Well, she drew a picture of Mr.
Davis, with a monstrous nose and a hump, and the words, 'Young ladies,
my eye is upon you!' coming out of his mouth in a balloon thing. We were
laughing over it, when all of a sudden his eye _was_ on us, and he
ordered Susie to bring up her slate. She was _parry_lized with fright,
but she went, and oh, what _do_ you think he did? He took her by the
ear, the ear! just fancy how horrid!--and led her to the recitation
platform, and made her stand there half an hour, holding that slate so
every one could see.""",98930,99608,True
"""Didn't the girls laugh at the picture?""",99673,99713,True
"""Laugh? Not one! They sat as still as mice; and Susie cried quarts, I
know she did. I didn't envy her then; for I felt that millions of
carnelian rings wouldn't have made me happy, after that. I never, never
should have got over such a agonizing mortification.""",99750,100011,True
"""I saw something that I liked this morning, and I meant to tell it at
dinner, but I forgot,""",100142,100234,True
"""When I went to get some oysters for Hannah, Mr.
Laurence was in the fish-shop; but he didn't see me, for I kept behind a
barrel, and he was busy with Mr. Cutter, the fish-man. A poor woman came
in, with a pail and a mop, and asked Mr. Cutter if he would let her do
some scrubbing for a bit of fish, because she hadn't any dinner for her
children, and had been disappointed of a day's work. Mr. Cutter was in a
hurry, and said 'No,' rather crossly; so she was going away, looking
hungry and sorry, when Mr. Laurence hooked up a big fish with the
crooked end of his cane, and held it out to her. She was so glad and
surprised, she took it right in her arms, and thanked him over and over.
He told her to 'go along and cook it,' and she hurried off, so happy!
Wasn't it good of him? Oh, she did look so funny, hugging the big,
slippery fish, and hoping Mr. Laurence's bed in heaven would be 'aisy.'""",100302,101199,True
"""As I sat cutting out blue flannel jackets to-day, at the rooms, I felt
very anxious about father, and thought how lonely and helpless we should
be, if anything happened to him. It was not a wise thing to do; but I
kept on worrying, till an old man came in, with an order for some
clothes. He sat down near me, and I began to talk to him; for he looked
poor and tired and anxious.

""",101387,101770,True
"""'Yes, ma'am. I had four, but two were killed, one is a prisoner, and
I'm going to the other, who is very sick in a Washington hospital,' he
answered quietly.

""",101848,102009,True
